Symbol,Date,Signal,Confidence,Type,Condition,ATRpct,Pattern detected,Breakout
QUBT,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,,No
QUBT,2025-12-19,SELL_TGT_6w:12.9905,19.29,TARGET,SELL_TGT_6w,9.06,,No
QUBT,2025-12-19,SELL_TGT_8w:12.9905,19.29,TARGET,SELL_TGT_8w,9.06,,No
QUBT,2025-12-19,SELL_TGT_12w:12.5575,15.31,TARGET,SELL_TGT_12w,9.06,,No
QUBT,2025-12-19,SELL_TGT_18w:12.5575,15.31,TARGET,SELL_TGT_18w,9.06,,No
QUBT,2025-12-19,SELL_TGT_30w:12.5575,15.31,TARGET,SELL_TGT_30w,9.06,,No
SizePct
QUBT,2025-12-20,MACD Bearish below zero,43.9,SELL,MACD Bearish below zero,9.06,-,No,2.2
CCS,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,Yes
CCS,2025-12-19,SELL_TGT_6w:66.3079,11.24,TARGET,SELL_TGT_6w,3.36,,Yes
CCS,2025-12-19,SELL_TGT_8w:66.3079,11.24,TARGET,SELL_TGT_8w,3.36,,Yes
CCS,2025-12-19,SELL_TGT_12w:65.7798,10.35,TARGET,SELL_TGT_12w,3.36,,Yes
CCS,2025-12-19,SELL_TGT_18w:65.7798,10.35,TARGET,SELL_TGT_18w,3.36,,Yes
CCS,2025-12-19,SELL_TGT_30w:65.7798,10.35,TARGET,SELL_TGT_30w,3.36,,Yes
NTAP,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,,Yes
NTAP,2025-12-19,SELL_TGT_6w:118.6695,6.05,TARGET,SELL_TGT_6w,2.67,,Yes
NTAP,2025-12-19,SELL_TGT_8w:118.6695,6.05,TARGET,SELL_TGT_8w,2.67,,Yes
NTAP,2025-12-19,SELL_TGT_12w:117.9691,5.42,TARGET,SELL_TGT_12w,2.67,,Yes
NTAP,2025-12-19,SELL_TGT_18w:117.9691,5.42,TARGET,SELL_TGT_18w,2.67,,Yes
NTAP,2025-12-19,SELL_TGT_30w:117.9691,5.42,TARGET,SELL_TGT_30w,2.67,,Yes
SizePct
NTAP,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,2.67,-,No,2.5
CRM,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Double Bottom,Yes
CRM,2025-12-19,SELL_TGT_6w:265.3959,2.11,TARGET,SELL_TGT_6w,2.64,Double Bottom,Yes
CRM,2025-12-19,SELL_TGT_8w:265.3959,2.11,TARGET,SELL_TGT_8w,2.64,Double Bottom,Yes
CRM,2025-12-19,SELL_TGT_12w:263.7264,1.47,TARGET,SELL_TGT_12w,2.64,Double Bottom,Yes
CRM,2025-12-19,SELL_TGT_18w:263.7264,1.47,TARGET,SELL_TGT_18w,2.64,Double Bottom,Yes
CRM,2025-12-19,SELL_TGT_30w:263.7264,1.47,TARGET,SELL_TGT_30w,2.64,Double Bottom,Yes
SizePct
CRM,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.64,Double Bottom,No,0.0
DASH,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,Yes
DASH,2025-12-19,SELL_TGT_6w:236.5925,1.0,TARGET,SELL_TGT_6w,3.84,,Yes
DASH,2025-12-19,SELL_TGT_8w:236.5925,1.0,TARGET,SELL_TGT_8w,3.84,,Yes
DASH,2025-12-19,SELL_TGT_12w:236.5925,1.0,TARGET,SELL_TGT_12w,3.84,,Yes
DASH,2025-12-19,SELL_TGT_18w:236.5925,1.0,TARGET,SELL_TGT_18w,3.84,,Yes
DASH,2025-12-19,SELL_TGT_30w:236.5925,1.0,TARGET,SELL_TGT_30w,3.84,,Yes
SizePct
DASH,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.84,-,No,0.0
TDY,2025-12-19,Stage: Accumulation,70.0,WATCH,STAGE,,,Yes
TDY,2025-12-19,SELL_TGT_6w:523.1338,2.57,TARGET,SELL_TGT_6w,2.1,,Yes
TDY,2025-12-19,SELL_TGT_8w:523.1338,2.57,TARGET,SELL_TGT_8w,2.1,,Yes
TDY,2025-12-19,SELL_TGT_12w:520.7296,2.1,TARGET,SELL_TGT_12w,2.1,,Yes
TDY,2025-12-19,SELL_TGT_18w:520.7296,2.1,TARGET,SELL_TGT_18w,2.1,,Yes
TDY,2025-12-19,SELL_TGT_30w:520.7296,2.1,TARGET,SELL_TGT_30w,2.1,,Yes
SSNC,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Triple Bottom,No
SSNC,2025-12-19,SELL_TGT_6w:87.8778,0.15,TARGET,SELL_TGT_6w,1.61,Triple Bottom,No
SSNC,2025-12-19,SELL_TGT_8w:87.8778,0.15,TARGET,SELL_TGT_8w,1.61,Triple Bottom,No
SSNC,2025-12-19,SELL_TGT_12w:88.6275,1.0,TARGET,SELL_TGT_12w,1.61,Triple Bottom,No
SSNC,2025-12-19,SELL_TGT_18w:88.6275,1.0,TARGET,SELL_TGT_18w,1.61,Triple Bottom,No
SSNC,2025-12-19,SELL_TGT_30w:88.6275,1.0,TARGET,SELL_TGT_30w,1.61,Triple Bottom,No
SizePct
SSNC,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,1.61,Triple Bottom,No,0.0
BZ,2025-12-19,Stage: Accumulation,70.0,WATCH,STAGE,,,No
BZ,2025-12-19,SELL_TGT_6w:22.2215,6.73,TARGET,SELL_TGT_6w,3.45,,No
BZ,2025-12-19,SELL_TGT_8w:22.2215,6.73,TARGET,SELL_TGT_8w,3.45,,No
BZ,2025-12-19,SELL_TGT_12w:22.0425,5.87,TARGET,SELL_TGT_12w,3.45,,No
BZ,2025-12-19,SELL_TGT_18w:22.0425,5.87,TARGET,SELL_TGT_18w,3.45,,No
BZ,2025-12-19,SELL_TGT_30w:22.0425,5.87,TARGET,SELL_TGT_30w,3.45,,No
SizePct
BZ,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,3.45,-,No,2.5
BYD,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,No
BYD,2025-12-19,SELL_TGT_6w:87.2337,1.0,TARGET,SELL_TGT_6w,1.76,,No
BYD,2025-12-19,SELL_TGT_8w:87.2337,1.0,TARGET,SELL_TGT_8w,1.76,,No
BYD,2025-12-19,SELL_TGT_12w:87.2337,1.0,TARGET,SELL_TGT_12w,1.76,,No
BYD,2025-12-19,SELL_TGT_18w:87.2337,1.0,TARGET,SELL_TGT_18w,1.76,,No
BYD,2025-12-19,SELL_TGT_30w:87.2337,1.0,TARGET,SELL_TGT_30w,1.76,,No
SizePct
BYD,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,1.76,-,No,0.0
CRDO,2025-12-19,Stage: Distribution,60.0,WATCH,STAGE,,,No
CRDO,2025-12-19,SELL_TGT_6w:208.9293,39.17,TARGET,SELL_TGT_6w,8.98,,No
CRDO,2025-12-19,SELL_TGT_8w:208.9293,39.17,TARGET,SELL_TGT_8w,8.98,,No
CRDO,2025-12-19,SELL_TGT_12w:205.6821,37.0,TARGET,SELL_TGT_12w,8.98,,No
CRDO,2025-12-19,SELL_TGT_18w:205.6821,37.0,TARGET,SELL_TGT_18w,8.98,,No
CRDO,2025-12-19,SELL_TGT_30w:205.6821,37.0,TARGET,SELL_TGT_30w,8.98,,No
SizePct
CRDO,2025-12-20,Overbought (>27% above 200 DEMA),26.8,SELL,Overbought (>27% above 200 DEMA),8.98,-,No,1.34
SizePct
CRDO,2025-12-20,MACD Bearish below zero,26.8,SELL,MACD Bearish below zero,8.98,-,No,1.34
HOOD,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,,No
HOOD,2025-12-19,SELL_TGT_6w:136.8665,12.79,TARGET,SELL_TGT_6w,5.9,,No
HOOD,2025-12-19,SELL_TGT_8w:136.8665,12.79,TARGET,SELL_TGT_8w,5.9,,No
HOOD,2025-12-19,SELL_TGT_12w:134.9441,11.2,TARGET,SELL_TGT_12w,5.9,,No
HOOD,2025-12-19,SELL_TGT_18w:134.9441,11.2,TARGET,SELL_TGT_18w,5.9,,No
HOOD,2025-12-19,SELL_TGT_30w:134.9441,11.2,TARGET,SELL_TGT_30w,5.9,,No
SizePct
HOOD,2025-12-20,MACD Bearish below zero,40.8,SELL,MACD Bearish below zero,5.9,-,No,2.04
JBI,2025-12-19,Stage: Mark-Down,65.0,WATCH,STAGE,,Double Bottom,Yes
JBI,2025-12-19,SELL_TGT_6w:6.9,1.77,TARGET,SELL_TGT_6w,4.41,Double Bottom,Yes
JBI,2025-12-19,SELL_TGT_8w:6.9,1.77,TARGET,SELL_TGT_8w,4.41,Double Bottom,Yes
JBI,2025-12-19,SELL_TGT_12w:6.8134,0.49,TARGET,SELL_TGT_12w,4.41,Double Bottom,Yes
JBI,2025-12-19,SELL_TGT_18w:6.8134,0.49,TARGET,SELL_TGT_18w,4.41,Double Bottom,Yes
JBI,2025-12-19,SELL_TGT_30w:6.8134,0.49,TARGET,SELL_TGT_30w,4.41,Double Bottom,Yes
NVGS,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,No
NVGS,2025-12-19,SELL_TGT_6w:18.1531,4.93,TARGET,SELL_TGT_6w,1.86,,No
NVGS,2025-12-19,SELL_TGT_8w:18.1531,4.93,TARGET,SELL_TGT_8w,1.86,,No
NVGS,2025-12-19,SELL_TGT_12w:18.0618,4.4,TARGET,SELL_TGT_12w,1.86,,No
NVGS,2025-12-19,SELL_TGT_18w:18.0618,4.4,TARGET,SELL_TGT_18w,1.86,,No
NVGS,2025-12-19,SELL_TGT_30w:18.0618,4.4,TARGET,SELL_TGT_30w,1.86,,No
SizePct
NVGS,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,1.86,-,No,0.0
CPNG,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,Inverse Head and Shoulders,Yes
CPNG,2025-12-19,SELL_TGT_6w:28.1451,21.32,TARGET,SELL_TGT_6w,3.49,Inverse Head and Shoulders,Yes
CPNG,2025-12-19,SELL_TGT_8w:28.1451,21.32,TARGET,SELL_TGT_8w,3.49,Inverse Head and Shoulders,Yes
CPNG,2025-12-19,SELL_TGT_12w:27.9486,20.47,TARGET,SELL_TGT_12w,3.49,Inverse Head and Shoulders,Yes
CPNG,2025-12-19,SELL_TGT_18w:27.9486,20.47,TARGET,SELL_TGT_18w,3.49,Inverse Head and Shoulders,Yes
CPNG,2025-12-19,SELL_TGT_30w:27.9486,20.47,TARGET,SELL_TGT_30w,3.49,Inverse Head and Shoulders,Yes
SizePct
CPNG,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,3.49,Inverse Head and Shoulders,No,2.5
QNCCF,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Cup and Handle,No
QNCCF,2025-12-19,SELL_TGT_6w:3.838,1.0,TARGET,SELL_TGT_6w,8.36,Cup and Handle,No
QNCCF,2025-12-19,SELL_TGT_8w:3.838,1.0,TARGET,SELL_TGT_8w,8.36,Cup and Handle,No
QNCCF,2025-12-19,SELL_TGT_12w:3.838,1.0,TARGET,SELL_TGT_12w,8.36,Cup and Handle,No
QNCCF,2025-12-19,SELL_TGT_18w:3.838,1.0,TARGET,SELL_TGT_18w,8.36,Cup and Handle,No
QNCCF,2025-12-19,SELL_TGT_30w:3.838,1.0,TARGET,SELL_TGT_30w,8.36,Cup and Handle,No
SizePct
QNCCF,2025-12-20,Overbought (>27% above 200 DEMA),40.0,SELL,Overbought (>27% above 200 DEMA),8.36,Cup and Handle,No,2.0
SizePct
QNCCF,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,8.36,Cup and Handle,No,0.0
CNC,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Double Bottom,Yes
CNC,2025-12-19,SELL_TGT_6w:41.2204,5.64,TARGET,SELL_TGT_6w,3.27,Double Bottom,Yes
CNC,2025-12-19,SELL_TGT_8w:41.2204,5.64,TARGET,SELL_TGT_8w,3.27,Double Bottom,Yes
CNC,2025-12-19,SELL_TGT_12w:40.8739,4.75,TARGET,SELL_TGT_12w,3.27,Double Bottom,Yes
CNC,2025-12-19,SELL_TGT_18w:40.8739,4.75,TARGET,SELL_TGT_18w,3.27,Double Bottom,Yes
CNC,2025-12-19,SELL_TGT_30w:40.8739,4.75,TARGET,SELL_TGT_30w,3.27,Double Bottom,Yes
BPOP,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Triple Bottom,No
BPOP,2025-12-19,SELL_TGT_6w:126.1995,1.0,TARGET,SELL_TGT_6w,2.09,Triple Bottom,No
BPOP,2025-12-19,SELL_TGT_8w:126.1995,1.0,TARGET,SELL_TGT_8w,2.09,Triple Bottom,No
BPOP,2025-12-19,SELL_TGT_12w:126.1995,1.0,TARGET,SELL_TGT_12w,2.09,Triple Bottom,No
BPOP,2025-12-19,SELL_TGT_18w:126.1995,1.0,TARGET,SELL_TGT_18w,2.09,Triple Bottom,No
BPOP,2025-12-19,SELL_TGT_30w:126.1995,1.0,TARGET,SELL_TGT_30w,2.09,Triple Bottom,No
SizePct
BPOP,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.09,Triple Bottom,No,0.0
JNJ,2025-12-19,Stage: Mark-Up,65.0,WATCH,STAGE,,Triple Bottom,No
JNJ,2025-12-19,SELL_TGT_6w:206.6271,0.12,TARGET,SELL_TGT_6w,1.91,Triple Bottom,No
JNJ,2025-12-19,SELL_TGT_8w:206.6271,0.12,TARGET,SELL_TGT_8w,1.91,Triple Bottom,No
JNJ,2025-12-19,SELL_TGT_12w:208.4337,1.0,TARGET,SELL_TGT_12w,1.91,Triple Bottom,No
JNJ,2025-12-19,SELL_TGT_18w:208.4337,1.0,TARGET,SELL_TGT_18w,1.91,Triple Bottom,No
JNJ,2025-12-19,SELL_TGT_30w:208.4337,1.0,TARGET,SELL_TGT_30w,1.91,Triple Bottom,No
SizePct
JNJ,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,1.91,Triple Bottom,No,0.0
NNI,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
NNI,2025-12-19,SELL_TGT_6w:139.9759,1.0,TARGET,SELL_TGT_6w,2.19,Double Bottom,No
NNI,2025-12-19,SELL_TGT_8w:139.9759,1.0,TARGET,SELL_TGT_8w,2.19,Double Bottom,No
NNI,2025-12-19,SELL_TGT_12w:139.9759,1.0,TARGET,SELL_TGT_12w,2.19,Double Bottom,No
NNI,2025-12-19,SELL_TGT_18w:139.9759,1.0,TARGET,SELL_TGT_18w,2.19,Double Bottom,No
NNI,2025-12-19,SELL_TGT_30w:139.9759,1.0,TARGET,SELL_TGT_30w,2.19,Double Bottom,No
SizePct
NNI,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.19,Double Bottom,No,0.0
III,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,No
III,2025-12-19,SELL_TGT_6w:6.1027,3.09,TARGET,SELL_TGT_6w,3.03,,No
III,2025-12-19,SELL_TGT_8w:6.1027,3.09,TARGET,SELL_TGT_8w,3.03,,No
III,2025-12-19,SELL_TGT_12w:6.0545,2.27,TARGET,SELL_TGT_12w,3.03,,No
III,2025-12-19,SELL_TGT_18w:6.0545,2.27,TARGET,SELL_TGT_18w,3.03,,No
III,2025-12-19,SELL_TGT_30w:6.0545,2.27,TARGET,SELL_TGT_30w,3.03,,No
SizePct
III,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.03,-,No,0.0
SPOT,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,Double Bottom,No
SPOT,2025-12-19,SELL_TGT_6w:612.5625,5.22,TARGET,SELL_TGT_6w,3.32,Double Bottom,No
SPOT,2025-12-19,SELL_TGT_8w:612.5625,5.22,TARGET,SELL_TGT_8w,3.32,Double Bottom,No
SPOT,2025-12-19,SELL_TGT_12w:607.6309,4.38,TARGET,SELL_TGT_12w,3.32,Double Bottom,No
SPOT,2025-12-19,SELL_TGT_18w:607.6309,4.38,TARGET,SELL_TGT_18w,3.32,Double Bottom,No
SPOT,2025-12-19,SELL_TGT_30w:607.6309,4.38,TARGET,SELL_TGT_30w,3.32,Double Bottom,No
ASA,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
ASA,2025-12-19,SELL_TGT_6w:59.5496,1.0,TARGET,SELL_TGT_6w,3.32,Double Bottom,No
ASA,2025-12-19,SELL_TGT_8w:59.5496,1.0,TARGET,SELL_TGT_8w,3.32,Double Bottom,No
ASA,2025-12-19,SELL_TGT_12w:59.5496,1.0,TARGET,SELL_TGT_12w,3.32,Double Bottom,No
ASA,2025-12-19,SELL_TGT_18w:59.5496,1.0,TARGET,SELL_TGT_18w,3.32,Double Bottom,No
ASA,2025-12-19,SELL_TGT_30w:59.5496,1.0,TARGET,SELL_TGT_30w,3.32,Double Bottom,No
SizePct
ASA,2025-12-20,Overbought (>27% above 200 DEMA),45.0,SELL,Overbought (>27% above 200 DEMA),3.32,Double Bottom,No,2.25
SizePct
ASA,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.32,Double Bottom,No,0.0
ADP,2025-12-19,Stage: Accumulation,100.0,WATCH,STAGE,,Triple Bottom,Yes
ADP,2025-12-19,SELL_TGT_6w:264.5482,2.56,TARGET,SELL_TGT_6w,1.56,Triple Bottom,Yes
ADP,2025-12-19,SELL_TGT_8w:264.5482,2.56,TARGET,SELL_TGT_8w,1.56,Triple Bottom,Yes
ADP,2025-12-19,SELL_TGT_12w:288.7237,11.93,TARGET,SELL_TGT_12w,1.56,Triple Bottom,Yes
ADP,2025-12-19,SELL_TGT_18w:305.3637,18.39,TARGET,SELL_TGT_18w,1.56,Triple Bottom,Yes
ADP,2025-12-19,SELL_TGT_30w:307.4937,19.21,TARGET,SELL_TGT_30w,1.56,Triple Bottom,Yes
IDT,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,Double Bottom,No
IDT,2025-12-19,SELL_TGT_6w:53.3279,3.61,TARGET,SELL_TGT_6w,4.04,Double Bottom,No
IDT,2025-12-19,SELL_TGT_8w:53.3279,3.61,TARGET,SELL_TGT_8w,4.04,Double Bottom,No
IDT,2025-12-19,SELL_TGT_12w:52.8864,2.75,TARGET,SELL_TGT_12w,4.04,Double Bottom,No
IDT,2025-12-19,SELL_TGT_18w:52.8864,2.75,TARGET,SELL_TGT_18w,4.04,Double Bottom,No
IDT,2025-12-19,SELL_TGT_30w:52.8864,2.75,TARGET,SELL_TGT_30w,4.04,Double Bottom,No
KGC,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,Double Bottom,No
KGC,2025-12-19,SELL_TGT_6w:28.867,0.97,TARGET,SELL_TGT_6w,3.7,Double Bottom,No
KGC,2025-12-19,SELL_TGT_8w:28.867,0.97,TARGET,SELL_TGT_8w,3.7,Double Bottom,No
KGC,2025-12-19,SELL_TGT_12w:28.625,0.12,TARGET,SELL_TGT_12w,3.7,Double Bottom,No
KGC,2025-12-19,SELL_TGT_18w:28.625,0.12,TARGET,SELL_TGT_18w,3.7,Double Bottom,No
KGC,2025-12-19,SELL_TGT_30w:28.625,0.12,TARGET,SELL_TGT_30w,3.7,Double Bottom,No
SizePct
KGC,2025-12-20,Overbought (>27% above 200 DEMA),45.0,SELL,Overbought (>27% above 200 DEMA),3.7,Double Bottom,No,2.25
SizePct
KGC,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,3.7,Double Bottom,No,0.0
TMHC,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
TMHC,2025-12-19,SELL_TGT_6w:64.4229,7.75,TARGET,SELL_TGT_6w,2.7,,No
TMHC,2025-12-19,SELL_TGT_8w:64.4229,7.75,TARGET,SELL_TGT_8w,2.7,,No
TMHC,2025-12-19,SELL_TGT_12w:64.0582,7.14,TARGET,SELL_TGT_12w,2.7,,No
TMHC,2025-12-19,SELL_TGT_18w:64.0582,7.14,TARGET,SELL_TGT_18w,2.7,,No
TMHC,2025-12-19,SELL_TGT_30w:64.0582,7.14,TARGET,SELL_TGT_30w,2.7,,No
LDOS,2025-12-19,Stage: Accumulation,50.0,WATCH,STAGE,,Double Bottom,No
LDOS,2025-12-19,SELL_TGT_6w:194.999,5.59,TARGET,SELL_TGT_6w,2.45,Double Bottom,No
LDOS,2025-12-19,SELL_TGT_8w:194.999,5.59,TARGET,SELL_TGT_8w,2.45,Double Bottom,No
LDOS,2025-12-19,SELL_TGT_12w:193.9584,5.02,TARGET,SELL_TGT_12w,2.45,Double Bottom,No
LDOS,2025-12-19,SELL_TGT_18w:193.9584,5.02,TARGET,SELL_TGT_18w,2.45,Double Bottom,No
LDOS,2025-12-19,SELL_TGT_30w:193.9584,5.02,TARGET,SELL_TGT_30w,2.45,Double Bottom,No
SizePct
LDOS,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,2.45,Double Bottom,No,2.5
SizePct
LDOS,2025-12-20,Watch: Near 50-DEMA with MACD/ADX/Vol OK,45.0,WATCH,Near50,2.45,Double Bottom,No,0.0
SPIR,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,,Yes
SPIR,2025-12-19,SELL_TGT_6w:9.895,25.57,TARGET,SELL_TGT_6w,9.99,,Yes
SPIR,2025-12-19,SELL_TGT_8w:9.895,25.57,TARGET,SELL_TGT_8w,9.99,,Yes
SPIR,2025-12-19,SELL_TGT_12w:9.6984,23.08,TARGET,SELL_TGT_12w,9.99,,Yes
SPIR,2025-12-19,SELL_TGT_18w:9.6984,23.08,TARGET,SELL_TGT_18w,9.99,,Yes
SPIR,2025-12-19,SELL_TGT_30w:9.6984,23.08,TARGET,SELL_TGT_30w,9.99,,Yes
SizePct
SPIR,2025-12-20,MACD Bearish below zero,42.5,SELL,MACD Bearish below zero,9.99,-,No,2.13
ARM,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,,Yes
ARM,2025-12-19,SELL_TGT_6w:141.7179,24.28,TARGET,SELL_TGT_6w,4.48,,Yes
ARM,2025-12-19,SELL_TGT_8w:141.7179,24.28,TARGET,SELL_TGT_8w,4.48,,Yes
ARM,2025-12-19,SELL_TGT_12w:140.0298,22.8,TARGET,SELL_TGT_12w,4.48,,Yes
ARM,2025-12-19,SELL_TGT_18w:140.0298,22.8,TARGET,SELL_TGT_18w,4.48,,Yes
ARM,2025-12-19,SELL_TGT_30w:140.0298,22.8,TARGET,SELL_TGT_30w,4.48,,Yes
SizePct
ARM,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,4.48,-,No,2.5
GRBK,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
GRBK,2025-12-19,SELL_TGT_6w:68.1811,6.4,TARGET,SELL_TGT_6w,2.73,,No
GRBK,2025-12-19,SELL_TGT_8w:68.1811,6.4,TARGET,SELL_TGT_8w,2.73,,No
GRBK,2025-12-19,SELL_TGT_12w:67.6686,5.6,TARGET,SELL_TGT_12w,2.73,,No
GRBK,2025-12-19,SELL_TGT_18w:67.6686,5.6,TARGET,SELL_TGT_18w,2.73,,No
GRBK,2025-12-19,SELL_TGT_30w:67.6686,5.6,TARGET,SELL_TGT_30w,2.73,,No
SizePct
GRBK,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,2.73,-,No,2.5
NNOX,2025-12-19,Stage: Mark-Down,85.0,WATCH,STAGE,,,Yes
NNOX,2025-12-19,SELL_TGT_6w:4.6151,54.35,TARGET,SELL_TGT_6w,6.0,,Yes
NNOX,2025-12-19,SELL_TGT_8w:4.6151,54.35,TARGET,SELL_TGT_8w,6.0,,Yes
NNOX,2025-12-19,SELL_TGT_12w:4.5518,52.23,TARGET,SELL_TGT_12w,6.0,,Yes
NNOX,2025-12-19,SELL_TGT_18w:4.5518,52.23,TARGET,SELL_TGT_18w,6.0,,Yes
NNOX,2025-12-19,SELL_TGT_30w:4.5518,52.23,TARGET,SELL_TGT_30w,6.0,,Yes
SizePct
NNOX,2025-12-20,MACD Bearish below zero,48.5,SELL,MACD Bearish below zero,6.0,-,No,2.43
SIRI,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,Yes
SIRI,2025-12-19,SELL_TGT_6w:22.3316,7.52,TARGET,SELL_TGT_6w,2.71,,Yes
SIRI,2025-12-19,SELL_TGT_8w:22.3316,7.52,TARGET,SELL_TGT_8w,2.71,,Yes
SIRI,2025-12-19,SELL_TGT_12w:22.1861,6.82,TARGET,SELL_TGT_12w,2.71,,Yes
SIRI,2025-12-19,SELL_TGT_18w:22.1861,6.82,TARGET,SELL_TGT_18w,2.71,,Yes
SIRI,2025-12-19,SELL_TGT_30w:22.1861,6.82,TARGET,SELL_TGT_30w,2.71,,Yes
SizePct
SIRI,2025-12-20,MACD Bearish below zero,50.0,SELL,MACD Bearish below zero,2.71,-,No,2.5
FRSH,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,No
FRSH,2025-12-19,SELL_TGT_6w:13.475,7.54,TARGET,SELL_TGT_6w,3.48,,No
FRSH,2025-12-19,SELL_TGT_8w:13.475,7.54,TARGET,SELL_TGT_8w,3.48,,No
FRSH,2025-12-19,SELL_TGT_12w:13.385,6.82,TARGET,SELL_TGT_12w,3.48,,No
FRSH,2025-12-19,SELL_TGT_18w:13.385,6.82,TARGET,SELL_TGT_18w,3.48,,No
FRSH,2025-12-19,SELL_TGT_30w:13.385,6.82,TARGET,SELL_TGT_30w,3.48,,No
XRAY,2025-12-19,Stage: Accumulation,65.0,WATCH,STAGE,,Triple Bottom,Yes
XRAY,2025-12-19,SELL_TGT_6w:11.6392,3.83,TARGET,SELL_TGT_6w,2.79,Triple Bottom,Yes
XRAY,2025-12-19,SELL_TGT_8w:11.6392,3.83,TARGET,SELL_TGT_8w,2.79,Triple Bottom,Yes
XRAY,2025-12-19,SELL_TGT_12w:11.5387,2.93,TARGET,SELL_TGT_12w,2.79,Triple Bottom,Yes
XRAY,2025-12-19,SELL_TGT_18w:11.5387,2.93,TARGET,SELL_TGT_18w,2.79,Triple Bottom,Yes
XRAY,2025-12-19,SELL_TGT_30w:11.5387,2.93,TARGET,SELL_TGT_30w,2.79,Triple Bottom,Yes
OBDC,2025-12-19,Stage: Accumulation,85.0,WATCH,STAGE,,,Yes
OBDC,2025-12-19,SELL_TGT_6w:13.4718,6.5,TARGET,SELL_TGT_6w,1.73,,Yes
OBDC,2025-12-19,SELL_TGT_8w:13.4718,6.5,TARGET,SELL_TGT_8w,1.73,,Yes
OBDC,2025-12-19,SELL_TGT_12w:13.3996,5.93,TARGET,SELL_TGT_12w,1.73,,Yes
OBDC,2025-12-19,SELL_TGT_18w:13.3996,5.93,TARGET,SELL_TGT_18w,1.73,,Yes
OBDC,2025-12-19,SELL_TGT_30w:13.3996,5.93,TARGET,SELL_TGT_30w,1.73,,Yes
HAS,2025-12-19,Stage: Mark-Up,85.0,WATCH,STAGE,,,No
HAS,2025-12-19,SELL_TGT_6w:84.4925,3.06,TARGET,SELL_TGT_6w,2.44,,No
HAS,2025-12-19,SELL_TGT_8w:84.4925,3.06,TARGET,SELL_TGT_8w,2.44,,No
HAS,2025-12-19,SELL_TGT_12w:84.0541,2.53,TARGET,SELL_TGT_12w,2.44,,No
